what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310951983607
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310952006896
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310952009508
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310952452694
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310952477874
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310952490470
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310952500990
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310952509759
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310952532481
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310952541459
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310952545827
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310952562438
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310952562889
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310952565592
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1310952568638
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310952980801
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310952984783
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310952985524
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310952986821
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310952995934
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953000881
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953003117
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310953008685
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953009134
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953010864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1310953011403
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1310953013388
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310953015507
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953015921
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953029000
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.0.v20100604,"org.eclipse.jst.jsf.facelet.core",1310953045214
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310953077485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953083381
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953085509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310953099342
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953099766
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953101029
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1310953101673
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1310953102053
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1310953102454
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.redo",1310953104125
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310953104881
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953827653
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310953834706
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310953996317
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1310954017181
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1310954017580
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310954018202
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310954021976
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310954026905
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310954033466
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310954035314
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310954042131
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310954057221
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310954064063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310954108158
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310954127443
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310954149989
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310954152795
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310954160897
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310954177535
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310954192480
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310954235137
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310954248852
