what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957571270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957574533
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957578517
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957582908
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957585788
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957588484
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957590841
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1310957591822
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957595331
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957600042
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957604066
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957607072
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957609527
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310957616335
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957636637
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957637820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957641097
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957642424
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957650819
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957653771
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957656458
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957658740
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957661244
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957663995
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310957679401
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310957684568
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957696612
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957825555
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957829584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957861176
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310957866504
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957882545
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957885148
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957888610
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957892072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957896499
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957897248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957897920
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957899269
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957905616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957906868
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957911895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957914087
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310957927139
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957927974
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310957951056
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1310957956484
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310957956646
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310957969655
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310957971552
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957975973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1310957980654
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310957982738
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1310957988677
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310958003751
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310958008830
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310958014887
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310958017706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310958020617
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958022698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958026018
error,log,,,"Unexpected runtime error while computing a text hover",1310958035861
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310958039285
error,log,,,"Unexpected runtime error while computing a text hover",1310958040764
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310958046256
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958046896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958047612
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958048465
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958053188
error,log,,,"Unexpected runtime error while computing a text hover",1310958054376
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310958068539
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310958071292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958085092
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958095855
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310958097982
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310958101153
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958101604
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958106592
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310958123273
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958123775
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958137682
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310958142606
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310958143086
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984755336
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984768145
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984772945
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984774967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984778891
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984787048
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984793868
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984919746
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984921145
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310984925624
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310984929315
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310984930862
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310984934668
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310984938442
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310984942151
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310984949151
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1310984953611
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310984954451
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310984957430
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1310984960674
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310984961068
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310984970606
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985157402
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985211058
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985329697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985344315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985345576
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985346754
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985534602
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1310985616522
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310985637708
activated,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1310985644933
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310985645735
closed,editor,org.eclipse.wst.xml.ui,1.1.104.v201103021532,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1310985645735
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985646854
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310985657555
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985659793
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310985662836
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1310985673929
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985674145
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310985679693
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985680505
closed,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985680506
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1310985680525
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310985683417
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1310985684596
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1310985692476
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1310985692642
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985722635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985745007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985780273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985788725
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310985833133
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310985837711
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985842916
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985879062
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310985880528
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310985885050
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1310985895316
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310985896700
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310985898143
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310985899997
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310985901213
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310985904727
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310985906460
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310985907211
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310985910542
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985916088
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985936989
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985938613
error,log,,,"Unexpected runtime error while computing a text hover",1310985943497
error,log,,,"Unexpected runtime error while computing a text hover",1310985948135
error,log,,,"Unexpected runtime error while computing a text hover",1310985950568
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310985958640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985959497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1310985964786
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1310985966040
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1310985972679
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310985974464
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1310985980115
opened,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985980469
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985980529
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1310985989312
opened,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985989605
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985989628
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1310985994610
activated,editor,org.eclipse.jst.jsp.ui,1.1.504.v201103231819,"org.eclipse.jst.jsp.core.jspsource.source",1310985996561
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1310986000305
